place_id,name,address,rating,lat,lng,type,review_text,review_rating,review_time,review_author
ChIJnz1rUrT3pkcRH3EbU7hDyCY,Hermes PaketShop,"Habki im PEP, Stuttgarter Allee 41, 04209 Leipzig, Deutschland",3.4,51.32284929999999,12.2884703,Paketshop,"Jahrelang Stammkunde und heute war unser letzter Besuch dort.

Nicht nur das man als Beamter beleidigt wird, sondern das auch noch Fehler unter den Tisch gekehrt werden und von Kundenzufriedenheit dort mittlerweile meilenweit entfernt ist.

Schade aber das war’s!",1,vor 12 Monaten,Marcel Morgner
ChIJnz1rUrT3pkcRH3EbU7hDyCY,Hermes PaketShop,"Habki im PEP, Stuttgarter Allee 41, 04209 Leipzig, Deutschland",3.4,51.32284929999999,12.2884703,Paketshop,"„Es ist ein sehr gutes Geschäft und der Zweck seiner Arbeit ist perfekt. Allerdings ist das Filialpersonal nicht gut im Umgang mit Kunden. Es gibt eine Dame, mit der wir aufgrund ihrer Einstellung Probleme hatten. Ich habe das Gefühl, dass ich diskriminiert werde, weil ich Ausländer bin. Es ist das dritte Mal in kurzer Zeit, dass ich ein Paket abholen möchte und sie mich schlecht behandelt und mir mein Paket nicht geben will. Es gibt einen Mann, der immer sehr nett ist und mir meine Pakete gibt. Das letzte Mal musste ich sie sogar anrufen, weil sie mir mein Paket nicht geben wollte, und sie erklärte mir, wie der Automat funktioniert, damit ich mein Paket abholen konnte. Heute bin ich wieder gekommen, um ein Paket abzuholen, und dieses Mal war ich mit meiner Freundin dort. Ich habe das gleiche Verhalten noch einmal bei dieser Dame erlebt; Sie behandelte uns herablassend. Also muss ich warten, bis der Herr kommt, um mein Paket abzuholen.“",2,vor einem Jahr,All
ChIJnz1rUrT3pkcRH3EbU7hDyCY,Hermes PaketShop,"Habki im PEP, Stuttgarter Allee 41, 04209 Leipzig, Deutschland",3.4,51.32284929999999,12.2884703,Paketshop,"Der Paketshop hat nur dreimal in der Woche geöffnet. Zweimal vormittags und einmal nachmittags. Die Öffnungszeiten von Hermes stimmen nicht. Für Berufstätige nicht mehr nutzbar, angeblich wegen Corona, ich lach mich kaputt",2,vor 5 Jahren,HaJo Scha
ChIJnz1rUrT3pkcRH3EbU7hDyCY,Hermes PaketShop,"Habki im PEP, Stuttgarter Allee 41, 04209 Leipzig, Deutschland",3.4,51.32284929999999,12.2884703,Paketshop,Hermes Service Team 4 ist sehr sehr freundlich hat toll mein Bett aufgebaut bin sehr zufrieden auch der Laden Otto-Shop der über Hermes das Zeug liefern lässt ist auch sehr sehr freundlich sie rufen voran sag bescheid das finde ich sehr sehr gut und das zeichnet Hermes besonders aus dass ich vorher bescheid sagen und man nicht so warten muss,4,vor 7 Jahren,Britt Bannert
ChIJ3bzFf7T3pkcRnMCsIBVVCp8,Hermes PaketShop,"Shell Tankstelle, Merseburger Str. 160, 04179 Leipzig, Deutschland",3.7,51.3421715,12.3072347,Paketshop,"Leider keine guten Erfahrungen gemacht mit diesem „Shop“. Erst werden meine Pakete nicht weitergeleitet beziehungsweise an den Hermes Fahrer übergeben, dann kann man es nicht mehr finden und tut die ganze Sache mit einer Autowäsche ab.
Der nächste Versuch war aber noch etwas merkwürdiger. Mein Paket, welches eine Papiertüte (insg. 35cm) eines Kleidungsherstellers war, kann angeblich laut Angestellter nicht transportiert werden ohne einen Sperrgutaufschlag, da dieses „Paket“ nicht Stapelbar wäre und der Hermes Fahrer dieses verweigern würde!
Ich habe genau solche Pakete schon mehrfach in anderen Hermes Filialen verschickt ohne ein Wort und extra Kosten.",1,vor 2 Jahren,Rebecca Kuhn
ChIJ3bzFf7T3pkcRnMCsIBVVCp8,Hermes PaketShop,"Shell Tankstelle, Merseburger Str. 160, 04179 Leipzig, Deutschland",3.7,51.3421715,12.3072347,Paketshop,"Fahre da gerne hin, wenn ich was von AMAZON liefern lasse
ist ja nicht weit von McFit.",5,vor 3 Jahren,peter
ChIJ3bzFf7T3pkcRnMCsIBVVCp8,Hermes PaketShop,"Shell Tankstelle, Merseburger Str. 160, 04179 Leipzig, Deutschland",3.7,51.3421715,12.3072347,Paketshop,Alles prima!,4,vor 3 Jahren,Anne
ChIJ3bzFf7T3pkcRnMCsIBVVCp8,Hermes PaketShop,"Shell Tankstelle, Merseburger Str. 160, 04179 Leipzig, Deutschland",3.7,51.3421715,12.3072347,Paketshop,,4,vor 3 Jahren,Mr. Fayout
ChIJ3bzFf7T3pkcRnMCsIBVVCp8,Hermes PaketShop,"Shell Tankstelle, Merseburger Str. 160, 04179 Leipzig, Deutschland",3.7,51.3421715,12.3072347,Paketshop,,3,vor 5 Jahren,Peter Braune
ChIJ29ZJbBH3pkcRsWiqXbmzncg,GLS PaketShop,"Pötzschker Weg 2-4, 04179 Leipzig, Deutschland",5,51.3271813,12.3078119,Paketshop,"Eine ganz nette Frau, einer der ersten Paketshops bei dem man nicht das Gefühl hat direkt wieder rausrennen zu wollen, weil der Inhaber seinen Job zutiefst hasst. Wirklich selten geworden 🙂 Toller Shop!! 🥰",5,vor 3 Monaten,Emma
ChIJ29ZJbBH3pkcRsWiqXbmzncg,GLS PaketShop,"Pötzschker Weg 2-4, 04179 Leipzig, Deutschland",5,51.3271813,12.3078119,Paketshop,"Sehr nette u freundliche Mitarbeiter, die ihre Arbeit schnell u gewissenhaft erledigen und einem auch bei Warensendungssuche helfen",5,vor 2 Jahren,Caro P
ChIJ29ZJbBH3pkcRsWiqXbmzncg,GLS PaketShop,"Pötzschker Weg 2-4, 04179 Leipzig, Deutschland",5,51.3271813,12.3078119,Paketshop,"Etwas schwierig zu finden, man muss durch die Tiefgarage durch. Aber dort ging alles super fix! 👍",5,vor 4 Jahren,Philipp
